CaseID,Activity,Resource,completeTimestamp
4507007084_00630,Vendor creates invoice,NONE,1368
4507007084_00630,Record Goods Receipt,batch_06,1496
4507007084_00990,Create Purchase Order Item,user_147,2534
4507007084_00990,Record Goods Receipt,batch_06,2536
4507007085_00010,Create Purchase Order Item,user_142,1047
4507007085_00010,Vendor creates invoice,NONE,1080
4507007085_00010,Record Goods Receipt,user_126,1136
4507007113_00010,Create Purchase Order Item,user_147,1048
4507007113_00010,Vendor creates invoice,NONE,1176
4507007113_00010,Record Goods Receipt,user_130,1192
4507007113_00070,Create Purchase Order Item,user_147,1048
4507007113_00070,Record Goods Receipt,user_130,1192
4507007113_00130,Create Purchase Order Item,user_147,1048
4507007113_00130,Vendor creates invoice,NONE,1176
4507007113_00130,Record Goods Receipt,user_130,1192
4507007113_00220,Vendor creates invoice,NONE,1176
4507007113_00220,Vendor creates invoice,NONE,1320
4507007113_00220,Vendor creates invoice,NONE,1368
4507007113_00220,Create Purchase Order Item,user_147,1404
4507007113_00220,Record Goods Receipt,batch_06,1409
4507007113_00260,Vendor creates invoice,NONE,1320
4507007113_00260,Create Purchase Order Item,user_147,1405
4507007113_00260,Record Goods Receipt,user_198,1426
4507007113_00280,Vendor creates invoice,NONE,1488
4507007113_00280,Create Purchase Order Item,user_147,1523
4507007113_00280,Record Goods Receipt,batch_06,1529
4507007148_00050,Create Purchase Order Item,user_147,1049
4507007148_00050,Change Quantity,user_147,1144
4507007148_00050,Change Quantity,user_147,1186
4507007148_00050,Vendor creates invoice,NONE,1416
4507007148_00050,Record Goods Receipt,batch_06,1477
4507007148_00060,Create Purchase Order Item,user_147,1049
4507007148_00060,Vendor creates invoice,NONE,1488
4507007148_00060,Change Quantity,user_147,1500
4507007148_00060,Record Goods Receipt,batch_06,1501
4507007160_00010,Create Purchase Order Item,user_043,1050
4507007160_00010,Vendor creates invoice,NONE,1992
4507007160_00010,Record Goods Receipt,user_044,2191
4507007194_00160,Create Purchase Order Item,user_038,1064
4507007194_00160,Change Price,user_038,1067
4507007194_00160,Record Goods Receipt,user_029,1145
4507007194_00170,Create Purchase Order Item,user_038,1064
4507007194_00170,Change Price,user_038,1067
4507007194_00170,Record Goods Receipt,user_029,1145
4507007194_00180,Create Purchase Order Item,user_038,1064
4507007194_00180,Record Goods Receipt,user_029,1145
4507007194_00190,Create Purchase Order Item,user_038,1064
4507007194_00190,Change Price,user_038,1067
4507007194_00190,Record Goods Receipt,user_029,1145
4507007201_00020,Create Purchase Order Item,user_042,1064
4507007201_00020,Record Goods Receipt,user_029,1169
4507007201_00030,Create Purchase Order Item,user_042,1064
4507007201_00030,Record Goods Receipt,user_029,1169
4507007252_00010,Create Purchase Requisition Item,user_271,1056
4507007252_00010,Create Purchase Order Item,user_271,1065
4507007252_00010,Record Goods Receipt,user_208,1136
4507007256_00010,Create Purchase Requisition Item,user_271,1056
4507007256_00010,Create Purchase Order Item,user_271,1065
4507007256_00010,Record Goods Receipt,user_208,1136
4507007326_00010,Create Purchase Order Item,user_072,1068
4507007326_00010,Vendor creates invoice,NONE,1344
4507007326_00010,Record Goods Receipt,batch_06,1400
4507007331_00010,Create Purchase Order Item,user_072,1068
4507007331_00010,Change Quantity,user_072,1356
4507007331_00010,Record Goods Receipt,batch_06,1359
4507007372_00010,Create Purchase Order Item,user_079,1071
4507007372_00010,Change Price,user_039,1211
4507007372_00010,Record Goods Receipt,user_188,1646
4507007372_00020,Create Purchase Order Item,user_079,1071
4507007372_00020,Change Price,user_039,1211
4507007372_00020,Record Goods Receipt,user_188,1576
4507007372_00030,Create Purchase Order Item,user_079,1071
4507007372_00030,Change Price,user_039,1211
4507007372_00030,Record Goods Receipt,user_188,1646
4507007372_00040,Create Purchase Order Item,user_079,1071
4507007372_00040,Change Price,user_039,1211
4507007372_00040,Record Goods Receipt,user_188,1576
4507007372_00050,Create Purchase Order Item,user_079,1071
4507007372_00050,Change Price,user_039,1211
4507007372_00050,Record Goods Receipt,user_188,1646
4507007372_00060,Create Purchase Order Item,user_079,1071
4507007372_00060,Change Price,user_039,1211
4507007372_00060,Record Goods Receipt,user_188,1576
4507007372_00070,Create Purchase Order Item,user_079,1071
4507007372_00070,Change Price,user_039,1211
4507007372_00070,Record Goods Receipt,user_188,1646
4507007372_00080,Create Purchase Order Item,user_079,1071
4507007372_00080,Change Price,user_039,1211
4507007372_00080,Record Goods Receipt,user_188,1646
4507007378_00010,Create Purchase Order Item,user_216,1072
4507007378_00010,Record Goods Receipt,batch_02,1402
4507007379_00010,Create Purchase Order Item,batch_02,1073
4507007379_00010,Record Goods Receipt,user_144,1167
4507007379_00030,Create Purchase Order Item,batch_02,1073
4507007379_00030,Record Goods Receipt,user_144,1167
4507007410_00010,Create Purchase Order Item,user_147,1089
4507007410_00010,Change Quantity,user_147,1138
4507007410_00010,Vendor creates invoice,NONE,1320
4507007410_00010,Record Goods Receipt,batch_06,1361
4507007411_00020,Create Purchase Order Item,user_147,1124
4507007411_00020,Record Goods Receipt,batch_06,1667
4507007411_00030,Create Purchase Order Item,user_147,1124
4507007411_00030,Record Goods Receipt,batch_06,1667
4507007411_00040,Create Purchase Order Item,user_147,1124
4507007411_00040,Record Goods Receipt,batch_06,1667
4507007411_00050,Create Purchase Order Item,user_147,1124
4507007411_00050,Record Goods Receipt,batch_06,1667
4507007411_00060,Create Purchase Order Item,user_147,1124
4507007411_00060,Record Goods Receipt,batch_06,1667
4507007411_00070,Create Purchase Order Item,user_147,1124
4507007411_00070,Record Goods Receipt,batch_06,1667
4507007411_00080,Create Purchase Order Item,user_147,1124
4507007411_00080,Record Goods Receipt,batch_06,1667
4507007411_00090,Create Purchase Order Item,user_147,1124
4507007411_00090,Record Goods Receipt,batch_06,1667
4507007411_00100,Create Purchase Order Item,user_147,1124
4507007411_00100,Change Quantity,user_141,1139
4507007411_00100,Record Goods Receipt,batch_06,1667
4507007411_00110,Create Purchase Order Item,user_147,1124
4507007411_00110,Record Goods Receipt,batch_06,1667
4507007411_00120,Create Purchase Order Item,user_147,1124
4507007411_00120,Record Goods Receipt,batch_06,1667
4507007411_00130,Create Purchase Order Item,user_147,1124
4507007411_00130,Record Goods Receipt,batch_06,1667
4507007411_00140,Create Purchase Order Item,user_147,1124
4507007411_00140,Record Goods Receipt,batch_06,1667
4507007411_00150,Create Purchase Order Item,user_147,1124
4507007411_00150,Record Goods Receipt,batch_06,1667
4507007411_00160,Create Purchase Order Item,user_147,1124
4507007411_00160,Record Goods Receipt,batch_06,1693
4507007411_00170,Create Purchase Order Item,user_147,1124
4507007411_00170,Record Goods Receipt,batch_06,1693
4507007412_00050,Create Purchase Order Item,user_147,1125
4507007412_00050,Vendor creates invoice,NONE,1176
4507007412_00050,Record Goods Receipt,user_130,1211
4507007412_00080,Create Purchase Order Item,user_147,1125
4507007412_00080,Vendor creates invoice,NONE,1344
4507007412_00080,Record Goods Receipt,batch_06,1360
4507007412_00110,Create Purchase Order Item,user_147,1125
4507007412_00110,Change Quantity,user_147,1168
4507007412_00110,Vendor creates invoice,NONE,1176
4507007412_00110,Record Goods Receipt,user_130,1211
4507007412_00140,Create Purchase Order Item,user_147,1125
4507007412_00140,Vendor creates invoice,NONE,1176
4507007412_00140,Record Goods Receipt,user_130,1211
4507007412_00160,Create Purchase Order Item,user_147,1125
4507007412_00160,Vendor creates invoice,NONE,1176
4507007412_00160,Record Goods Receipt,user_130,1211
4507007412_00290,Create Purchase Order Item,user_147,1125
4507007412_00290,Vendor creates invoice,NONE,1320
4507007412_00290,Record Goods Receipt,batch_06,1338
4507007412_00530,Create Purchase Order Item,user_147,1125
4507007412_00530,Vendor creates invoice,NONE,1320
4507007412_00530,Record Goods Receipt,batch_06,1338
4507007412_00540,Create Purchase Order Item,user_147,1168
4507007412_00540,Record Goods Receipt,batch_06,1378
4507007413_00050,Create Purchase Order Item,user_147,1125
4507007413_00050,Record Goods Receipt,batch_06,2506
4507007414_00010,Create Purchase Order Item,user_147,1125
4507007414_00010,Record Goods Receipt,batch_06,2173
4507007415_00010,Create Purchase Order Item,user_147,1125
4507007415_00010,Change Quantity,user_147,1190
4507007415_00010,Change Quantity,user_147,1305
4507007415_00010,Change Quantity,user_147,1524
4507007415_00010,Record Goods Receipt,batch_06,1549
4507007416_00010,Create Purchase Order Item,user_147,1125
4507007416_00010,Change Quantity,user_147,1574
4507007416_00010,Vendor creates invoice,NONE,1656
4507007416_00010,Record Goods Receipt,batch_06,1664
4507007417_00010,Create Purchase Order Item,user_147,1125
4507007417_00010,Record Goods Receipt,batch_06,1809
4507007418_00010,Create Purchase Order Item,user_147,1125
4507007418_00010,Vendor creates invoice,NONE,1920
4507007418_00010,Record Goods Receipt,batch_06,1984
4507007419_00010,Create Purchase Order Item,user_147,1125
4507007419_00010,Vendor creates invoice,NONE,1344
4507007419_00010,Record Goods Receipt,batch_06,1387
4507007419_00020,Create Purchase Order Item,user_147,1125
4507007419_00020,Vendor creates invoice,NONE,1344
4507007419_00020,Record Goods Receipt,batch_06,1361
4507007419_00030,Create Purchase Order Item,user_147,1125
4507007419_00030,Vendor creates invoice,NONE,1344
4507007419_00030,Record Goods Receipt,batch_06,1361
4507007419_00040,Create Purchase Order Item,user_147,1125
4507007419_00040,Vendor creates invoice,NONE,1200
4507007419_00040,Vendor creates invoice,NONE,1344
4507007419_00040,Record Goods Receipt,batch_06,1361
4507007419_00050,Create Purchase Order Item,user_147,1125
4507007419_00050,Vendor creates invoice,NONE,1344
4507007419_00050,Record Goods Receipt,batch_06,1361
4507007437_00040,Create Purchase Order Item,user_042,1135
4507007437_00040,Vendor creates invoice,NONE,1176
4507007437_00040,Record Goods Receipt,user_029,1193
4507007437_00050,Create Purchase Order Item,user_042,1135
4507007437_00050,Vendor creates invoice,NONE,1176
4507007437_00050,Record Goods Receipt,user_029,1193
4507007440_00010,Create Purchase Order Item,user_172,1135
4507007440_00010,Record Goods Receipt,batch_12,1306
4507007440_00050,Create Purchase Order Item,user_172,1135
4507007440_00050,Record Goods Receipt,user_173,1139
4507007443_00030,Create Purchase Order Item,user_172,1135
4507007443_00030,Record Goods Receipt,user_173,1139
4507007448_00020,Create Purchase Order Item,user_038,1136
4507007448_00020,Record Goods Receipt,user_029,1169
4507007448_00030,Create Purchase Order Item,user_038,1136
4507007448_00030,Vendor creates invoice,NONE,3360
4507007448_00030,Record Goods Receipt,batch_02,3498
4507007448_00040,Create Purchase Order Item,user_038,1136
4507007448_00040,Vendor creates invoice,NONE,3360
4507007448_00040,Record Goods Receipt,batch_02,3498
4507007448_00060,Create Purchase Order Item,user_038,1136
4507007448_00060,Change Price,user_038,1140
4507007448_00060,Record Goods Receipt,user_029,1169
4507007452_00140,Create Purchase Order Item,user_172,1136
4507007452_00140,Record Goods Receipt,user_173,1139
4507007458_00020,Create Purchase Order Item,user_172,1136
4507007458_00020,Record Goods Receipt,user_173,1139
4507007465_00030,Create Purchase Order Item,user_172,1136
4507007465_00030,Record Goods Receipt,user_173,1139
4507007484_00020,Create Purchase Order Item,user_141,1137
4507007484_00020,Vendor creates invoice,NONE,1752
4507007484_00020,Record Goods Receipt,user_044,1812
4507007515_00030,Create Purchase Order Item,user_141,1137
4507007515_00030,Vendor creates invoice,NONE,1248
4507007515_00030,Record Goods Receipt,user_044,1381
4507007520_00010,Create Purchase Order Item,user_141,1137
4507007520_00010,Vendor creates invoice,NONE,1224
4507007520_00010,Record Goods Receipt,user_044,1333
4507007550_00030,Create Purchase Order Item,user_141,1138
4507007550_00030,Record Goods Receipt,user_044,1518
4507007612_00010,Create Purchase Order Item,user_141,1139
4507007612_00010,Vendor creates invoice,NONE,1392
4507007612_00010,Record Goods Receipt,user_044,1548
4507007612_00020,Create Purchase Order Item,user_141,1139
4507007612_00020,Vendor creates invoice,NONE,1392
4507007612_00020,Record Goods Receipt,user_044,1548
4507007612_00030,Create Purchase Order Item,user_141,1139
4507007612_00030,Vendor creates invoice,NONE,1392
4507007612_00030,Record Goods Receipt,user_044,1548
4507007655_00010,Create Purchase Order Item,user_138,1140
4507007655_00010,Record Goods Receipt,user_138,1140
4507007656_00010,Create Purchase Order Item,user_138,1140
4507007656_00010,Record Goods Receipt,user_138,1140
4507007657_00010,Create Purchase Order Item,user_138,1140
4507007657_00010,Record Goods Receipt,user_138,1162
4507007657_00040,Create Purchase Order Item,user_138,1140
4507007657_00040,Record Goods Receipt,user_138,1162
4507007657_00050,Create Purchase Order Item,user_138,1140
4507007657_00050,Record Goods Receipt,user_138,1162
4507007673_00010,Create Purchase Order Item,user_138,1141
4507007673_00010,Record Goods Receipt,user_138,1141
4507007673_00020,Create Purchase Order Item,user_138,1141
4507007673_00020,Record Goods Receipt,user_138,1141
4507007673_00030,Create Purchase Order Item,user_138,1141
4507007673_00030,Record Goods Receipt,user_138,1141
4507007673_00040,Create Purchase Order Item,user_138,1141
4507007673_00040,Record Goods Receipt,user_138,1141
4507007673_00050,Create Purchase Order Item,user_138,1141
4507007673_00050,Record Goods Receipt,user_138,1141
4507007681_00010,Create Purchase Requisition Item,user_154,1128
4507007681_00010,Create Purchase Order Item,user_142,1142
4507007681_00010,Vendor creates invoice,NONE,1368
4507007681_00010,Record Goods Receipt,user_080,1380
4507007693_00010,Create Purchase Order Item,user_138,1142
4507007693_00010,Record Goods Receipt,user_138,1142
4507007696_00010,Create Purchase Order Item,user_171,1142
4507007696_00010,Vendor creates invoice,NONE,1344
4507007696_00010,Record Goods Receipt,user_087,1381
4507007697_00010,Create Purchase Order Item,user_072,1142
4507007697_00010,Change Quantity,user_072,2031
4507007697_00010,Record Goods Receipt,batch_06,2077
4507007707_00010,Create Purchase Order Item,batch_02,1143
4507007707_00010,Record Goods Receipt,user_144,1335
4507007725_00010,Create Purchase Order Item,user_043,1144
4507007725_00010,Record Goods Receipt,user_113,1184
4507007729_00010,Create Purchase Order Item,user_147,1144
4507007729_00010,Vendor creates invoice,NONE,1488
4507007729_00010,Record Goods Receipt,batch_06,1529
4507007729_00040,Create Purchase Order Item,user_147,1144
4507007729_00040,Change Quantity,user_147,1239
4507007729_00040,Vendor creates invoice,NONE,1320
4507007729_00040,Record Goods Receipt,batch_06,1360
4507007734_00050,Create Purchase Order Item,batch_02,1145
4507007734_00050,Record Goods Receipt,user_144,1335
4507007754_00010,Create Purchase Order Item,user_147,1149
4507007754_00010,Record Goods Receipt,batch_06,1406
4507007754_00020,Create Purchase Order Item,user_147,1149
4507007754_00020,Vendor creates invoice,NONE,1344
